title,movieId,avg_rating
Fireproof (2008),64114,4.5
Igor (2008),64116,1
"Devil's Chair, The (2006)",64153,1
Hunger (2008),64197,4.166666667
Cadillac Records (2008),64229,3.5
Shrek the Halls (2007),64249,3.25
"Pervert's Guide to Cinema, The (2006)",64278,5
Wallace and Gromit in 'A Matter of Loaf and Death' (2008),64285,3.75
"Friend of Mine, A (Ein Freund von mir) (2006)",64321,4.5
Gypsy (1993),64338,2.5
"Day the Earth Stood Still, The (2008)",64497,2.5
Che: Part One (2008),64499,4.5
Che: Part Two (2008),64501,4.5
Starship Troopers 3: Marauder (2008),64508,1
Doubt (2008),64575,3.1
Gran Torino (2008),64614,3.833333333
Frost/Nixon (2008),64620,3.85
"Reader, The (2008)",64622,3.25
Waiter (Ober) (2006),64660,5
Sword of the Stranger (Sutorejia: Mukô hadan) (2007),64695,3
I've Loved You So Long (Il y a longtemps que je t'aime) (2008),64701,3
Seven Pounds (2008),64716,4.045454545
"Wrestler, The (2008)",64839,3.970588235
"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) (1990)",64900,4
"Curious Case of Benjamin Button, The (2008)",64957,3.633333333
Yes Man (2008),64969,3.153846154
Valkyrie (2008),64983,3.357142857
Pete Seeger: The Power of Song (2007),64990,3
5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),64993,3.75
War of the Worlds (2005),64997,2.5
Ben X (2007),65037,5
Bedtime Stories (2008),65088,4
Choke (2008),65126,3.75
Revolutionary Road (2008),65130,3.5
Blackadder Back & Forth (1999),65133,3.75
Blackadder's Christmas Carol (1988),65135,3.25
Dear Zachary: A Letter to a Son About His Father (2008),65188,3.6
Wild Child (2008),65193,4
Defiance (2008),65216,5
Marley & Me (2008),65230,2.8
Involuntary (De ofrivilliga) (2008),65259,4
Ponyo (Gake no ue no Ponyo) (2008),65261,4.178571429
Poultrygeist: Night of the Chicken Dead (2006),65310,3
Wendy and Lucy (2008),65418,2.5
Last Chance Harvey (2008),65465,3
Ip Man (2008),65514,3.958333333
Replicant (2001),65552,3.5
Passengers (2008),65567,2.5
"Tale of Despereaux, The (2008)",65577,1.5
Bride Wars (2009),65585,2.1
My Bloody Valentine 3-D (2009),65601,2.5
Aspen (1991),65638,4
"Timecrimes (Cronocrímenes, Los) (2007)",65642,4.125
Hamlet (2000),65665,4
Underworld: Rise of the Lycans (2009),65682,3.142857143
Inkheart (2008),65685,3
Paul Blart: Mall Cop (2009),65802,0.5
Outlander (2008),65982,3.166666667
"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",66019,2.5
"Grudge 3, The (2009)",66066,0.5
Eden Lake (2008),66090,3.75
Coraline (2009),66097,3.791666667
Chocolate (2008),66130,2.5
Push (2009),66171,3
"International, The (2009)",66198,2.5
Two Lovers (2008),66200,2.5
He's Just Not That Into You (2009),66203,3.125
Numbskull Emptybrook (Uuno Turhapuro) (1973),66246,2.5
Futurama: Into the Wild Green Yonder (2009),66297,3.583333333
Frontière(s) (2007),66310,2
Comet in Moominland (1992),66317,3.5
Afro Samurai: Resurrection (2009),66335,2.25
Departures (Okuribito) (2008),66371,4.2
My Name Is Bruce (2007),66427,3.5
Funny People (2009),66509,2.5
Nuremberg (2000),66544,3
Mystery Team (2009),66596,1.5
Tyler Perry's Madea Goes to Jail (2009),66659,0.5
Away We Go (2009),66665,4.2
"Unsuspected, The (1947)",66686,3.5
"Divo, Il (2008)",66744,4
"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",66785,4
"Pink Panther 2, The (2009)",66798,4
Far Cry (2008),66808,1
Rock-A-Doodle (1991),66915,3
Dr. Horrible's Sing-Along Blog (2008),66934,3.625
"I Love You, Man (2009)",67087,3.888888889
Duplicity (2009),67193,2.666666667
Knowing (2009),67197,2.714285714
Ong-Bak 2: The Beginning (Ong Bak 2) (2008),67252,3.333333333
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",67255,3.571428571
Sunshine Cleaning (2008),67267,3.625
Kung Fu Panda: Secrets of the Furious Five (2008),67295,4.5
Echelon Conspiracy (2009),67361,2
Monsters vs. Aliens (2009),67408,3.3
Sita Sings the Blues (2008),67429,4
Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),67504,5
"Baader Meinhof Komplex, Der (2008)",67508,4.75
Anvil! The Story of Anvil (2008),67665,3.125
Observe and Report (2009),67695,2.5
Adventureland (2009),67734,3.142857143
Confessions of a Shopaholic (2009),67788,3
The Butterfly Effect 3: Revelations (2009),67799,2.5
Dragonball Evolution (2009),67867,2
"Fast & Furious (Fast and the Furious 4, The) (2009)",67923,3.2
Superstar: The Karen Carpenter Story (1988),67957,3.75
In the Loop (2009),67997,4.1
Pirate Radio (2009),68073,3.9
Apollo 13: To the Edge and Back (1994),68099,4.5
17 Again (2009),68135,3.681818182
Nana (2005),68137,2
Inglourious Basterds (2009),68157,4.13559322
State of Play (2009),68159,3.857142857
"Damned United, The (2009)",68194,3.75
Crank: High Voltage (2009),68205,2.75
Moon (2009),68237,4.125
"Young Victoria, The (2009)",68269,4.166666667
X-Men Origins: Wolverine (2009),68319,2.911764706
"Girlfriend Experience, The (2009)",68324,1
Sin Nombre (2009),68347,4.5
Star Trek (2009),68358,3.833333333
"Great Buck Howard, The (2008)",68444,3
Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),68486,4
Stanley Kubrick: A Life in Pictures (2001),68536,4
Angels & Demons (2009),68554,3.2
"Seduction of Joe Tynan, The (1979)",68614,2.5
Fanboys (2009),68659,3.375
Terminator Salvation (2009),68791,3.384615385
Night at the Museum: Battle of the Smithsonian (2009),68793,2.8
Were the World Mine (2008),68835,4.5
Every Little Step (2008),68838,4.25
"Brothers Bloom, The (2008)",68848,3.5
Paisan (Paisà) (1946),68872,4
Shall We Kiss? (Un baiser s'il vous plait) (2007),68884,0.5
Chop Shop (2007),68901,3.5
"Soloist, The (2009)",68932,2
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),68945,3.5
Drag Me to Hell (2009),68952,3.5
Up (2009),68954,3.942622951
Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),68959,2.5
Dance Flick (2009),68965,0.5
"Summer Hours (Heure d'été, L') (2008)",68967,4
Fired Up (2009),69069,3.666666667
In the Electric Mist (2009),69118,1.5
"Hangover, The (2009)",69122,3.613636364
Antichrist (2009),69134,3.6
Berlin Alexanderplatz (1980),69241,2.5
New in Town (2009),69253,3
Dead Snow (Død snø) (2009),69275,2.25
Land of the Lost (2009),69278,2.75
"Clique, The (2008)",69280,4
"Taking of Pelham 1 2 3, The (2009)",69306,2.388888889
"Proposal, The (2009)",69406,3
Year One (2009),69436,1
Tyson (2008),69458,3.5
"Hurt Locker, The (2008)",69481,4.134615385
Breakfast with Scot (2007),69495,3
"Limits of Control, The (2009)",69516,4.25
Raiders of the Lost Ark: The Adaptation (1989),69524,3.75
Transformers: Revenge of the Fallen (2009),69526,2.625
Home (2009),69529,4
"File on Thelma Jordan, The (1950)",69559,4
Whatever Works (2009),69604,2.75
Ghosts of Girlfriends Past (2009),69606,3.1
Public Enemies (2009),69640,3.642857143
Ice Age: Dawn of the Dinosaurs (2009),69644,3.333333333
Prison Break: The Final Break (2009),69654,4
Daria: Is It College Yet? (2002),69685,3
My Sister's Keeper (2009),69712,2.875
Hood of Horror (2006),69720,1.5
Watchmen: Tales of the Black Freighter (2009),69746,2.5
(500) Days of Summer (2009),69757,3.755555556
Through the Olive Trees (Zire darakhatan zeyton) (1994),69761,5
Brüno (Bruno) (2009),69784,2.375
"Librarian, The: The Curse of the Judas Chalice (2008)",69805,3.25
Men of War (1994),69821,1.5
Harry Potter and the Half-Blood Prince (2009),69844,4.068965517
Roots (1977),69849,4.5
"Group, The (1966)",69908,4
"Fast and the Furious, The (1955)",69945,2.5
"Imaginarium of Doctor Parnassus, The (2009)",69951,3.428571429
Shiver (Eskalofrío) (2008),69974,0.5
'Neath the Arizona Skies (1934),70121,0.5
Orphan (2009),70159,4
"Ugly Truth, The (2009)",70183,3.625
Wild River (1960),70188,2.5
High Hopes (1988),70201,3.5
Aliens in the Attic (2009),70282,3.5
District 9 (2009),70286,4.009433962
Julie & Julia (2009),70293,3.785714286
Race to Witch Mountain (2009),70305,2.5
G.I. Joe: The Rise of Cobra (2009),70336,2.416666667
Cold Souls (2009),70344,3.5
Introducing Dorothy Dandridge (1999),70418,3
Jerusalema (Gangster's Paradise: Jerusalema) (2008),70465,4
Wings of Hope (Julianes Sturz in den Dschungel) (2000),70488,3.5
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),70533,3.3
"Deal, The (2008)",70545,2
"Goods: Live Hard, Sell Hard, The (2009)",70565,3
Adam (2009),70567,3.5
Gigantic (2008),70597,2.5
"Time Traveler's Wife, The (2009)",70599,2.5
"I Love You, Beth Cooper (2009)",70663,3.5
Huhwihaji Anha (No Regret) (2006),70678,4.5
G-Force (2009),70697,1.75
Bronson (2009),70728,3.5
Little Richard (2000),70751,2.5
"Curiosity of Chance, The (2006)",70762,5
Lorna's Silence (Le silence de Lorna) (2008),70846,2
It Might Get Loud (2008),70862,3.166666667
Post Grad (2009),70898,4.5
To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence) (2007),70927,3
Troll 2 (1990),70946,0.5
Taking Woodstock (2009),70984,3.5
Halloween II (2009),70994,3.5
"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",71033,3.714285714
9 (2009),71057,3.416666667
"Three Musketeers, The (1933)",71102,4
Frequently Asked Questions About Time Travel (2009),71106,3.75
"White Ribbon, The (Das weiße Band) (2009)",71108,4.333333333
"Most Hated Family in America, The (2007)",71131,3.5
Pandorum (2009),71135,3.857142857
"Men Who Stare at Goats, The (2009)",71156,3.625
Padre padrone (1977),71180,5
Jennifer's Body (2009),71205,3.5
"Informant!, The (2009)",71211,3.055555556
Extract (2009),71248,2.625
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",71252,2.166666667
Gamer (2009),71254,2.875
Cloudy with a Chance of Meatballs (2009),71264,3.666666667
"Food, Inc. (2008)",71282,3.166666667
Thirst (Bakjwi) (2009),71304,2.25
Terra (a.k.a. Battle for Terra) (2007),71318,2.5
Paranormal Activity (2009),71379,2.928571429
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",71390,5
"3 Worlds of Gulliver, The (1960)",71404,4
World's Greatest Dad (2009),71429,4.333333333
"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)",71433,4.5
Still Walking (Aruitemo aruitemo) (2008),71438,3.5
Wanted (2009),71460,1
"Cove, The (2009)",71462,4.1
"Serious Man, A (2009)",71464,3.230769231
City Island (2009),71466,3.875
Ink (2009),71468,2.5
Grace (2009),71490,2.5
"Haunted World of El Superbeasto, The (2009)",71494,4
Whip It (2009),71518,3.166666667
"Invention of Lying, The (2009)",71520,2.928571429
A-Haunting We Will Go (1942),71525,3
Surrogates (2009),71530,3.071428571
Next Day Air (2009),71533,3
Zombieland (2009),71535,3.635135135
Whiteout (2009),71573,1.5
"Education, An (2009)",71579,3.583333333
Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),71640,4.5
Werner Herzog Eats His Shoe (1980),71650,4
Couples Retreat (2009),71668,2
Deadgirl (2008),71700,1.5
I Sell the Dead (2008),71732,2.833333333
Where the Wild Things Are (2009),71745,3
Earth Entranced (Terra em Transe) (1967),71755,5
Reckless (1984),71804,2.5
Legionnaire (1998),71810,2
"New York, I Love You (2009)",71823,2.5
Law Abiding Citizen (2009),71838,3.583333333
Amelia (2009),71876,0.5
Mary and Max (2009),71899,3.9
Up in the Air (2009),72011,3.480769231
Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009),72043,2.5
Balance (1989),72104,3
Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009),72109,4
Saw VI (2009),72129,3.25
Michael Jackson's This Is It (2009),72131,4
Cirque du Freak: The Vampire's Assistant (2009),72165,3
Good Hair (2009),72169,3.25
Black Dynamite (2009),72171,4.083333333
Big Fan (2009),72176,3
Astro Boy (2009),72209,2.75
Gentlemen Broncos (2009),72224,2.5
Fantastic Mr. Fox (2009),72226,4.02173913
"Christmas Carol, A (2009)",72294,4
Battlestar Galactica: The Plan (2009),72308,4
Partly Cloudy (2009),72356,4.75
Grey Gardens (2009),72367,4.5
2012 (2009),72378,2.411764706
"Box, The (2009)",72380,3.5
Broken Embraces (Los abrazos rotos) (2009),72386,3.75
"Fourth Kind, The (2009)",72393,4
Precious (2009),72395,2.916666667
Bad Lieutenant: Port of Call New Orleans (2009),72405,2.166666667
"Twilight Saga: New Moon, The (2009)",72407,2
"Messenger, The (2009)",72479,3.5
Ninja Assassin (2009),72489,2.8
Merry Madagascar (2009),72603,3
Brothers (2009),72605,3
"Fly, The (Légy, A) (1980)",72612,2.5
"Billy Blazes, Esq. (1919)",72626,3
Sleep Dealer (2008),72630,3.5
"Blind Side, The  (2009)",72641,3.894736842
Zorn's Lemma (1970),72647,4.5
Limit (Limite) (1931),72683,4
Shrink (2009),72694,2
Old Dogs (2009),72696,1.5
Planet 51 (2009),72701,2.75
"Single Man, A (2009)",72720,3.5
"Lovely Bones, The (2009)",72731,3
Invictus (2009),72733,3.75
"Princess and the Frog, The (2009)",72737,2.9
Everybody's Fine (2009),72741,3.5
Armored (2009),72762,2.5
Red Chapel (Røde kapel) (2006),72781,4.5
Flaming Creatures (1963),72880,4
Did You Hear About the Morgans? (2009),72919,2.5
Make the Yuletide Gay (2009),72947,4
Avatar (2009),72998,3.641791045
It's Complicated (2009),73015,2.375
Sherlock Holmes (2009),73017,3.875
Crazy Heart (2009),73023,3.785714286
Alvin and the Chipmunks: The Squeakquel (2009),73042,2.25
Looking for Eric (2009),73101,4
American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),73106,2.166666667
Carriers (2009),73168,2.5
Pontypool (2008),73211,3.75
Youth in Revolt (2009),73266,3.6
Daybreakers (2010),73268,3.333333333
"Age of Stupid, The (2009)",73276,3
Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),73290,4.5
Leap Year (2010),73319,3
"Book of Eli, The (2010)",73321,3.588235294
"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",73323,3.5
"Prophet, A (Un Prophète) (2009)",73344,4.416666667
Staten Island (2009),73386,1.5
Collapse (2009),73392,3.5
Mr. Warmth: The Don Rickles Project (2007),73469,3
Blood: The Last Vampire (2009),73488,2.5
"Last of England, The (1988)",73531,4
"My Son, My Son, What Have Ye Done (2009)",73572,3
Soul Kitchen (2009),73587,4.75
Dragon Hunters (Chasseurs de dragons) (2008),73664,3
Ninja (2009),73741,2
Hellsing Ultimate OVA Series (2006),73759,4
"Chaser, The (Chugyeogja) (2008)",73808,4.5
"Rudolph, the Red-Nosed Reindeer (1964)",73854,3.5
Nowhere Boy (2009),73860,3
3 Idiots (2009),73881,3.875
Legion (2010),73929,2.375
Peter Pan (1960),74089,5
Dante's Inferno Animated (2010),74115,2
Zach Galifianakis: Live at the Purple Onion (2006),74152,4.5
When in Rome (2010),74154,3.5
Edge of Darkness (2010),74156,2
Triangle (2009),74228,3.2
I Love You Phillip Morris (2009),74275,3.875
Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),74282,4.25
Temple Grandin (2010),74324,4.166666667
"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",74327,0.5
"House of the Devil, The (2009)",74370,3
Fish Tank (2009),74416,4.25
"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",74438,2
Valentine's Day (2010),74450,3.75
"Wolfman, The (2010)",74452,2.833333333
Shutter Island (2010),74458,3.794117647
$9.99 (2008),74486,3.833333333
Persuasion (2007),74508,4
"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",74510,3.833333333
Percy Jackson & the Olympians: The Lightning Thief (2010),74530,3.5
Cop Out (2010),74532,2.666666667
"Ghost Writer, The (2010)",74545,3.25
"Spy Next Door, The (2010)",74580,3.25
Agora (2009),74624,3.5
Tom Thumb (1958),74630,3
Shades of Ray (2008),74649,4
District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),74668,3
"Yes Men Fix the World, The (2009)",74677,4
"Crazies, The (2010)",74685,3.166666667
Dear John (2010),74688,2
Tooth Fairy (2010),74698,2
Gentlemen of Fortune (Dzhentlmeny udachi) (1972),74727,5
Fermat's Room (La habitación de Fermat) (2007),74740,3.5
"Room, The (2003)",74754,5
My Name is Khan (2010),74787,3
Alice in Wonderland (2010),74789,3.125
Green Zone (2010),74795,3.214285714
From Paris with Love (2010),74851,3
Dorian Gray (2009),74868,3
Greenberg (2010),74916,3.125
Brooklyn's Finest (2010),74944,3
She's Out of My League (2010),74946,3.375
Harry Brown (2009),74948,3.666666667
Remember Me (2010),75341,2.25
Teenage Caveman (2002),75349,2.5
Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009),75440,4.5
Our Family Wedding (2010),75803,1.5
"Bounty Hunter, The (2010)",75805,2.125
Leaves of Grass (2009),75813,3.166666667
Women in Trouble (2009),75816,2
Combat Shock (1986),75823,4.5
North Face (Nordwand) (2008),75983,4
Repo Men (2010),75985,3
"Apprenticeship of Duddy Kravitz, The (1974)",75990,4.5
Case 39 (2009),76030,2.75
Oceans (Océans) (2009),76054,3.5
"Slammin' Salmon, The (2009)",76060,2
Hot Tub Time Machine (2010),76077,3
Mother (Madeo) (2009),76091,4
How to Train Your Dragon (2010),76093,4.151515152
About Elly (Darbareye Elly) (2009),76111,4.333333333
Micmacs (Micmacs à tire-larigot) (2009),76173,4.5
Clash of the Titans (2010),76175,1.666666667
Defendor (2009),76210,3.5
Kick-Ass (2010),76251,3.666666667
Five Minutes of Heaven (2009),76272,3.5
Date Night (2010),76293,3
Mark of the Devil (Hexen bis aufs Blut gequält) (1970),76303,3
Steam of Life (Miesten vuoro) (2010),76738,2.5
"Runaways, The (2010)",76763,3
Death at a Funeral (2010),77191,2.5
Valhalla Rising (2009),77201,2
Diary of a Wimpy Kid (2010),77206,2.5
Aria (1987),77291,5
Dogtooth (Kynodontas) (2009),77307,3.666666667
Red Riding: 1983 (2009),77359,3
"Losers, The (2010)",77364,3.375
"Last Song, The (2010)",77414,4
Cyrus (2010),77421,3
"Human Centipede, The (First Sequence) (2009)",77427,1.25
This Is the Army (1943),77435,5
Exit Through the Gift Shop (2010),77455,3.916666667
Iron Man 2 (2010),77561,3.465517241
Cosmos (1980),77658,4.416666667
"Nightmare on Elm Street, A (2010)",77798,2.5
Four Lions (2010),77800,3.6
Bobby Deerfield (1977),77808,2.5
Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),77810,4
You Don't Know Jack (2010),77837,4
12 Angry Men (1997),77846,4.125
Robin Hood (2010),77866,2.75
"Red Chapel, The (Røde kapel, Det) (2009)",77907,4.5
Cemetery Junction (2010),78034,3.333333333
Blue Valentine (2010),78039,3.75
Killers (2010),78041,2.75
Buried (2010),78088,3.5
Life After Tomorrow (2006),78101,2
Prince of Persia: The Sands of Time (2010),78105,2.75
Artists and Models (1955),78111,2
Please Give (2010),78116,3.5
Peter & the Wolf (2006),78122,0.5
Ricky Gervais Live: Animals (2003),78160,4
Sex and the City 2 (2010),78174,3
Get Him to the Greek (2010),78209,3.0625
Unthinkable (2010),78218,3.5
"Back-up Plan, The (2010)",78264,2
Splice (2009),78266,2
Letters to Juliet (2010),78316,3.5
"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",78321,1
Exam (2009),78349,3.166666667
Jonah Hex (2010),78467,1.833333333
"A-Team, The (2010)",78469,2.833333333
Toy Story 3 (2010),78499,4.071428571
Joan Rivers: A Piece of Work (2010),78517,3
Ricky Gervais Live 3: Fame (2007),78544,4
Winter's Bone (2010),78574,3.583333333
Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),78637,2.8
Everyone Else (Alle Anderen) (2009),78653,3.5
TiMER (2009),78703,3.5
24: Redemption (2008),78729,2.25
"Twilight Saga: Eclipse, The (2010)",78772,1.75
"Betrayal, The (Nerakhoon) (2008)",78829,3
Enter the Void (2009),78836,4.5
"Last Airbender, The (2010)",78893,1.5
State of Siege (État de siège) (1972),78903,5
"Island of Dr. Moreau, The (1977)",78967,4
Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),79006,4
South Park: Imaginationland (2008),79008,4.25
Kurt Cobain About a Son (2006),79029,4
Predators (2010),79057,3.166666667
Despicable Me (2010),79091,3.71875
Inception (2010),79132,4.04954955
Grown Ups (2010),79134,3
Thirst (2008),79136,4.5
"Sorcerer's Apprentice, The (2010)",79139,4
Swedish Auto (2006),79163,4
Knight and Day (2010),79185,2.8125
Nightwatching (2007),79203,4.5
"Karate Kid, The (2010)",79224,2.25
"Kids Are All Right, The (2010)",79242,3.25
"Serbian Film, A (Srpski film) (2010)",79251,2.75
Cherrybomb (2009),79259,2.5
Batman: Under the Red Hood (2010),79274,3.125
Salt (2010),79293,2.708333333
"No. 1 Ladies' Detective Agency, The (2008)",79299,2.5
Winnebago Man (2009),79318,4
Mr. Nobody (2009),79357,4.166666667
Dinner for Schmucks (2010),79428,2.5
"Northerners, The (De noorderlingen) (1992)",79469,5
Ip Man 2 (2010),79553,3.75
Charlie St. Cloud (2010),79588,3.5
"Rebound, The (2009)",79590,2.5
"Other Guys, The (2010)",79592,3.428571429
"Two Escobars, The (2010)",79677,5
All Tomorrow's Parties (2009),79686,4.5
"Expendables, The (2010)",79695,2.5
Scott Pilgrim vs. the World (2010),79702,3.961538462
Animal Kingdom (2010),79720,3.25
Centurion (2010),79796,3.5
Babies (Bébé(s)) (2010),79824,4
Heartless (2009),79868,3.5
Piranha (Piranha 3D) (2010),79879,2.75
"Joneses, The (2009)",79946,3.5
Tekken (2010),80026,4.5
Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),80083,3.5
"American, The (2010)",80126,3
"Switch, The (2010)",80166,2.75
GasLand (2010),80185,3
Hated (1994),80217,4.5
Machete (2010),80219,4
Going the Distance (2010),80241,3
"Song to Remember, A (1945)",80346,3.5
Vampires Suck (2010),80350,0.5
Resident Evil: Afterlife (2010),80363,3.125
"Social Network, The (2010)",80463,3.976744186
"Town, The (2010)",80489,3.764705882
Easy A (2010),80549,3.678571429
Eat Pray Love (2010),80551,2.5
Howl (2010),80553,5
I'm Still Here (2010),80572,2.5
"Patrik Age 1.5 (Patrik 1,5) (2008)",80584,4.5
Flipped (2010),80586,3.75
Wall Street: Money Never Sleeps (2010),80590,2
Buster Keaton: A Hard Act to Follow (1987),80599,4.5
Legend of the Guardians: The Owls of Ga'Hoole (2010),80615,2
It's Kind of a Funny Story (2010),80693,4
Voyeur (Abel) (1986),80717,5
Middle Men (2009),80727,3.25
"Poughkeepsie Tapes, The (2007)",80736,1.5
Alice in Wonderland (1933),80748,4.5
Let Me In (2010),80831,3.25
Secretariat (2010),80839,5
Lake Mungo (2008),80844,1
Devil (2010),80846,3.25
You Again (2010),80858,2
Life as We Know It (2010),80860,4
Catfish (2010),80862,3.1
You Will Meet a Tall Dark Stranger (2010),80864,3.25
Inside Job (2010),80906,3.95
Monsters (2010),80917,3
Never Let Me Go (2010),80969,3.5
"Illusionist, The (L'illusionniste) (2010)",81018,3.5
Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),81054,4
Kaboom (2010),81083,3.75
Rubber (2010),81132,4
7 Days (Les 7 jours du talion) (2010),81138,2.5
Jackass 3D (2010),81156,3.75
Restrepo (2010),81158,3.333333333
Waiting for 'Superman' (2010),81191,3
Red (2010),81229,4.027777778
Paranormal Activity 2 (2010),81417,3.5
Hereafter (2010),81512,3
Black Death (2010),81516,4
Saw VII 3D - The Final Chapter (2010),81535,2.75
Due Date (2010),81537,2.8
127 Hours (2010),81562,3.630434783
Megamind (2010),81564,4
Black Swan (2010),81591,3.779411765
Fair Game (2010),81641,3.5
1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),81660,2.5
Unstoppable (2010),81782,3
Morning Glory (2010),81784,2.7
Certified Copy (Copie conforme) (2010),81786,4.25
"Next Three Days, The (2010)",81788,4.166666667
Biutiful (2010),81819,4
"First Beautiful Thing, The (La prima cosa bella) (2010)",81831,4
Harry Potter and the Deathly Hallows: Part 1 (2010),81834,3.924242424
"King's Speech, The (2010)",81845,3.925
Tangled (2010),81847,3.666666667
"Agony and the Ecstasy of Phil Spector, The (2009)",81898,0.5
"Art of the Steal, The (2009)",81910,3
"Fighter, The (2010)",81932,4.136363636
"Romantics, The (2010)",81949,3
Cocaine Cowboys II: Hustlin' With the Godmother (2008),82035,2.5
"Tillman Story, The (2010)",82037,3
"Loved Ones, The (2009)",82041,3.5
London Boulevard (2010),82093,1.5
Skyline (2010),82095,1.375
Bunny and the Bull (2009),82150,3.5
Beastly (2011),82152,3.5
Love and Other Drugs (2010),82167,2.833333333
"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",82169,3.625
Tiny Furniture (2010),82173,2.5
"Tourist, The (2010)",82202,2.428571429
Rare Exports: A Christmas Tale (Rare Exports) (2010),82242,4
All Good Things (2010),82378,2.75
True Grit (2010),82459,3.840909091
Tron: Legacy (2010),82461,2.884615385
Another Year (2010),82463,3.5
How Do You Know (2010),82499,3.25
Barney's Version (2010),82527,4.166666667
"Company Men, The (2010)",82534,3
Zerophilia (2005),82608,5
I Saw the Devil (Akmareul boatda) (2010),82667,3.875
Little Fockers (2010),82852,2.333333333
Gulliver's Travels (2010),82854,1.75
"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",82931,3.5
"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",82934,3
Burlesque (2010),83086,1
"Haunted House, The (1921)",83096,3.5
"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",83132,3.75
Tucker & Dale vs Evil (2010),83134,3.875
Yogi Bear (2010),83177,2
Made in Dagenham (2010),83270,1
Waste Land (2010),83293,3.5
"Goat, The (1921)",83318,5
"Boat, The (1921)",83322,4
Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),83332,4
"Green Hornet, The (2011)",83349,2.1875
"Play House, The (1921)",83359,5
"Paleface, The (1922)",83361,3.5
"Warrior's Way, The (2010)",83374,2.5
Cops (1922),83411,5
Season of the Witch (2011),83480,3
Ricky Gervais Live 4: Science (2010),83506,4
Fern flowers (Fleur de fougère) (1949),83603,3.5
Cowboys & Aliens (2011),83613,2.3125
Day & Night (2010),83803,3.75
Marwencol (2010),83827,4
Scorpio Rising (1964),83829,4.5
"Dilemma, The (2011)",83910,2.25
"Trip, The (2010)",83976,4
Phone Call from a Stranger (1952),84098,3.5
Poetry (Shi) (2010),84116,4
Limitless (2011),84152,3.815789474
Transcendent Man (2009),84154,4
Wishful Drinking (2010),84160,3.5
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),84187,3.75
"White Stripes Under Great White Northern Lights, The (2009)",84236,4
What Women Want (a.k.a. I Know a Woman's Heart) (2011),84304,3.5
Home Alone 4 (2002),84312,1
No Strings Attached (2011),84374,2.9375
"Lincoln Lawyer, The (2011)",84392,3.5
"Rite, The (2011)",84395,2.5
All-Star Superman (2011),84414,5
Silent Souls (Ovsyanki) (2010),84506,3.5
Unknown (2011),84601,3.5
